SESSION_ID,Step,Feed_Flow_A,Reactor_Pressure,Reactor_Level,Reactor_Temp,Separator_Temp,Separator_Level,Stripper_Level,Stripper_Temp,Reactor_Coolant_Valve,Separator_Coolant_Valve,ALM_Feed_Flow_A_HI,ALM_Feed_Flow_A_LO,ALM_Reactor_Pressure_HI,ALM_Reactor_Pressure_LO,ALM_Reactor_Level_HI,ALM_Reactor_Level_LO,ALM_Reactor_Temp_HI,ALM_Reactor_Temp_LO,ALM_Separator_Temp_HI,ALM_Separator_Temp_LO,ALM_Separator_Level_HI,ALM_Separator_Level_LO,ALM_Stripper_Level_HI,ALM_Stripper_Level_LO,ALM_Stripper_Temp_HI,ALM_Stripper_Temp_LO,ALM_Reactor_Coolant_Valve_HI,ALM_Reactor_Coolant_Valve_LO,ALM_Separator_Coolant_Valve_HI,ALM_Separator_Coolant_Valve_LO,SYSTEM_GROUND_TRUTH_FAULT_ID,ALARM_FLOOD_ACTIVE
Disturbance_02,952,0.27923,2699.4,74.834,120.4,81.269,49.684,50.486,62.591,41.718,16.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
Disturbance_02,953,0.27627,2700.2,74.956,120.37,81.299,48.584,51.007,62.556,41.246,16.219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
Disturbance_02,954,0.29337,2702.6,74.833,120.43,81.504,49.576,50.228,62.561,41.699,16.716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
Disturbance_02,955,0.29146,2703.7,75.415,120.43,81.603,50.1,50.118,62.58,41.916,18.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
Disturbance_02,956,0.25709,2699.3,75.096,120.39,81.295,50.693,49.621,62.52,41.358,15.483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
Disturbance_02,957,0.26026,2697.2,75.216,120.39,81.177,52.059,50.372,62.463,41.482,19.546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
Disturbance_02,958,0.25254,2697.8,75.183,120.4,81.192,49.662,50.838,62.418,41.449,20.224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
Disturbance_02,959,0.252,2696.5,74.142,120.38,81.09,50.551,48.771,62.333,40.849,15.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
Disturbance_04,0,0.25185,2705.6,75.649,120.4,80.121,48.65,50.011,65.748,40.623,17.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,1,0.24938,2705.4,74.546,120.43,80.109,50.656,47.864,65.72,41.354,16.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,2,0.25162,2704.0,74.461,120.38,80.049,49.205,50.284,65.727,40.754,22.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Disturbance_04,3,0.25019,2703.9,75.036,120.43,79.947,49.228,50.487,65.685,41.427,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,4,0.24848,2705.6,75.737,120.38,80.16,51.783,50.469,65.668,40.14,17.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,5,0.24698,2705.2,74.075,120.44,80.293,51.027,50.27,65.742,42.879,16.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Disturbance_04,6,0.20683,2705.2,75.045,120.4,80.472,49.399,49.971,65.798,41.283,19.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,7,0.20751,2702.7,75.18,120.45,80.372,50.904,48.841,65.86,42.299,20.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,8,0.26505,2698.7,74.824,120.38,80.024,50.78,49.652,65.831,41.007,17.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,9,0.26451,2697.3,74.982,120.38,79.878,49.567,49.766,65.734,40.853,18.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,10,0.25029,2698.8,75.182,120.38,80.06,50.8,48.024,65.702,40.856,18.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,11,0.24904,2699.6,75.225,120.37,80.067,50.113,50.803,65.703,40.196,17.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,12,0.26363,2702.3,74.546,120.39,80.267,49.34,50.247,65.735,40.481,16.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,13,0.26563,2703.7,75.632,120.38,80.387,52.998,51.793,65.82,40.522,15.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,14,0.23186,2704.0,74.853,120.41,80.48,48.754,50.267,65.897,41.097,19.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,15,0.23099,2699.7,75.935,120.35,80.107,49.036,51.968,65.905,39.985,17.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,16,0.26467,2700.5,75.806,120.41,80.032,47.682,50.628,65.834,41.525,18.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,17,0.26239,2700.6,75.489,120.38,80.102,50.313,49.476,65.819,40.671,16.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,18,0.29631,2704.5,74.858,120.41,80.325,49.123,51.045,65.83,41.786,16.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,19,0.30006,2704.6,75.548,120.4,80.483,49.84,49.427,65.924,41.559,20.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,20,0.30305,2702.8,75.181,120.4,80.215,50.689,48.863,65.942,40.569,18.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,21,0.3035,2700.3,74.976,120.4,79.946,49.452,48.675,65.899,41.22,18.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,22,0.26456,2698.6,75.188,120.42,79.845,49.914,51.376,65.777,41.084,15.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,23,0.26418,2701.6,75.086,120.41,80.184,50.141,50.637,65.773,42.121,18.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,24,0.23817,2699.6,75.374,120.38,80.238,50.974,49.493,65.861,40.389,14.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,25,0.23633,2699.1,74.431,120.4,80.289,49.681,50.57,65.901,41.789,18.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,26,0.24573,2697.2,75.786,120.39,80.183,49.823,51.29,65.928,40.797,19.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,27,0.24472,2696.1,74.948,120.42,80.168,48.949,50.695,65.93,41.748,18.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,28,0.23574,2694.4,74.791,120.4,80.329,49.251,50.597,65.943,41.813,15.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,29,0.23914,2691.0,74.928,120.41,80.218,51.854,48.779,65.966,41.254,19.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,30,0.26879,2692.8,74.905,120.41,80.384,50.277,50.385,65.985,41.297,19.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,31,0.26845,2691.9,74.505,120.41,80.44,50.236,50.439,66.044,41.428,17.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,32,0.25698,2693.0,74.771,120.4,80.393,48.889,51.187,66.051,41.135,16.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,33,0.25867,2691.3,74.999,120.37,80.274,49.945,48.026,66.012,40.139,15.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,34,0.28387,2693.0,75.877,120.37,80.328,51.46,51.627,66.019,40.941,16.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,35,0.28455,2696.5,74.79,120.41,80.509,51.505,49.51,66.045,41.321,20.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,36,0.28088,2697.0,74.999,120.38,80.488,48.419,48.998,66.116,40.747,18.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,37,0.28225,2697.5,74.577,120.4,80.46,50.957,50.167,66.125,40.907,15.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,38,0.2262,2699.1,74.659,120.38,80.441,47.696,48.833,66.124,40.477,17.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,39,0.22354,2699.5,74.544,120.4,80.41,52.028,50.022,66.117,39.954,19.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,40,0.25281,2700.0,74.858,120.39,80.229,48.696,48.783,66.078,41.192,21.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,41,0.25147,2700.9,73.75,120.42,80.157,50.482,50.037,66.043,41.362,18.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,42,0.27831,2702.2,74.121,120.43,80.254,49.896,51.472,66.049,41.606,16.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,43,0.27939,2704.8,74.468,120.42,80.47,50.65,50.074,66.069,41.899,18.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,44,0.23266,2702.3,74.888,120.37,80.353,51.358,50.863,66.114,41.106,17.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,45,0.2319,2699.8,75.208,120.39,80.172,50.598,49.957,66.124,40.934,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,46,0.22106,2698.0,74.824,120.41,80.191,50.292,50.83,66.105,41.35,21.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,47,0.22123,2697.5,74.891,120.41,80.181,50.367,50.972,66.109,40.483,17.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,48,0.19668,2696.5,75.296,120.39,80.108,49.43,50.274,66.086,41.071,15.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,49,0.19544,2696.3,74.979,120.41,80.221,52.057,51.028,66.121,41.174,17.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,50,0.23534,2696.5,74.811,120.4,80.25,50.657,50.088,66.132,41.867,17.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,51,0.23523,2699.2,74.529,120.39,80.486,52.039,51.19,66.208,41.368,18.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,52,0.2753,2701.6,75.1,120.39,80.56,50.428,50.98,66.285,41.223,17.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,53,0.27466,2701.3,74.452,120.4,80.316,47.795,48.881,66.312,41.873,16.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,54,0.24817,2701.2,74.469,120.38,80.251,51.234,51.289,66.315,40.983,16.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,55,0.24771,2704.2,74.4,120.36,80.493,49.997,49.606,66.336,41.108,18.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,56,0.30102,2704.0,74.092,120.41,80.273,50.916,49.167,66.357,42.133,18.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,57,0.30336,2704.4,76.556,120.37,80.071,50.58,50.05,66.332,40.509,18.992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,58,0.22711,2706.8,74.777,120.41,80.085,48.957,49.366,66.244,40.997,21.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,59,0.22848,2706.5,74.46,120.38,79.976,50.186,48.894,66.197,41.237,15.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,60,0.25578,2709.2,74.943,120.41,80.093,50.519,48.821,66.211,41.463,19.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,61,0.25586,2711.0,74.973,120.4,80.243,48.888,50.621,66.278,41.62,19.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,62,0.25899,2709.1,74.78,120.41,80.021,49.724,49.227,66.305,41.598,16.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,63,0.25574,2708.9,75.525,120.42,79.944,51.572,49.742,66.282,41.84,17.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,64,0.25431,2710.8,74.352,120.38,80.066,48.621,49.337,66.273,40.761,19.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,65,0.25481,2711.5,74.922,120.39,80.0,49.351,49.479,66.284,40.709,18.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,66,0.23327,2713.4,74.168,120.44,79.982,48.464,49.552,66.254,42.422,17.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,67,0.2329,2714.4,74.937,120.43,80.098,48.641,50.419,66.266,40.929,17.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,68,0.26491,2713.2,74.541,120.41,79.968,50.041,50.722,66.262,41.413,19.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,69,0.26356,2714.0,75.087,120.41,80.035,51.212,50.66,66.24,41.921,19.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,70,0.22357,2713.4,74.726,120.39,80.246,49.186,49.515,66.327,41.103,16.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,71,0.22205,2709.3,75.447,120.39,79.971,50.92,49.524,66.328,40.846,20.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,72,0.2396,2707.0,75.936,120.41,79.675,49.217,50.264,66.252,41.73,17.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,73,0.23886,2707.3,75.158,120.39,79.817,50.156,49.443,66.199,41.229,17.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,74,0.14267,2705.8,75.585,120.36,79.91,50.28,52.165,66.208,41.21,21.671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,75,0.14353,2706.2,75.102,120.37,79.983,50.649,48.872,66.235,40.381,19.346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,76,0.22074,2706.5,74.718,120.4,79.87,49.768,49.144,66.2,40.738,17.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,77,0.22009,2707.8,75.183,120.42,80.025,50.164,49.404,66.185,40.678,17.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,78,0.21209,2707.3,75.477,120.4,80.05,49.919,48.932,66.202,40.571,15.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,79,0.21138,2708.4,74.68,120.39,80.113,50.393,50.771,66.209,41.216,18.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,80,0.25509,2710.6,74.917,120.4,80.118,50.969,50.815,66.182,40.131,18.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,81,0.25488,2709.3,75.094,120.4,79.984,49.56,49.541,66.173,41.048,18.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,82,0.25625,2709.3,75.067,120.4,80.096,50.376,49.705,66.122,40.907,18.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,83,0.25802,2708.6,75.402,120.42,80.017,50.499,49.43,66.104,41.245,17.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,84,0.21797,2706.9,74.711,120.39,79.922,48.701,50.244,66.061,40.37,16.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,85,0.21804,2707.1,74.482,120.44,79.911,49.904,50.048,66.014,41.758,18.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,86,0.26691,2707.6,75.341,120.38,79.998,49.417,49.342,66.005,40.259,18.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,87,0.26729,2709.0,74.591,120.41,80.104,50.669,49.258,66.019,41.269,20.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,88,0.26883,2708.5,75.392,120.4,79.95,51.953,50.935,66.026,41.214,16.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,89,0.26839,2710.1,75.29,120.4,80.124,50.127,49.219,66.003,41.177,19.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,90,0.27611,2709.6,74.809,120.42,80.122,49.654,47.541,66.01,41.62,16.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,91,0.27361,2707.2,75.059,120.4,79.917,50.269,50.468,65.979,40.855,19.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,92,0.29125,2708.4,75.952,120.42,79.831,51.278,49.41,65.909,41.304,18.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,93,0.29246,2707.3,75.281,120.42,79.807,51.019,51.27,65.872,41.292,15.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,94,0.23742,2710.8,74.543,120.4,80.106,50.957,49.272,65.844,41.09,18.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,95,0.23638,2710.6,74.684,120.41,80.163,46.956,49.437,65.937,40.878,20.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,96,0.26775,2709.2,75.297,120.36,80.153,50.869,48.603,65.973,41.073,18.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,97,0.2684,2705.8,74.708,120.39,79.759,48.244,49.603,65.917,41.66,17.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,98,0.20922,2703.3,74.704,120.37,79.656,49.504,49.373,65.825,40.406,18.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,99,0.20892,2705.5,75.143,120.4,79.967,49.657,49.735,65.808,40.598,20.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,100,0.2257,2706.8,74.868,120.41,80.04,49.505,50.261,65.876,41.259,19.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,101,0.22357,2708.0,74.885,120.4,80.104,49.667,49.054,65.904,41.594,21.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,102,0.27139,2709.3,74.383,120.41,80.178,49.361,50.723,65.957,41.502,19.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,103,0.27046,2711.6,74.697,120.41,80.273,50.533,48.767,66.015,40.606,20.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,104,0.28564,2711.9,75.415,120.41,80.292,49.2,51.46,66.066,41.729,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,105,0.28684,2710.1,74.595,120.4,80.077,50.431,49.259,66.072,40.787,17.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,106,0.24046,2709.1,75.049,120.41,79.924,49.375,49.564,66.024,40.904,20.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,107,0.24099,2706.4,74.924,120.37,79.715,47.526,48.842,65.965,40.892,19.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,108,0.29341,2708.0,75.415,120.43,79.784,50.014,49.773,65.922,41.2,17.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,109,0.29262,2711.3,74.387,120.38,80.015,52.188,49.308,65.932,40.473,19.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,110,0.28351,2710.5,74.281,120.39,79.954,50.659,50.77,65.965,41.008,18.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,111,0.28374,2711.4,76.07,120.41,79.984,49.528,49.452,65.987,41.004,16.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,112,0.31269,2711.1,74.899,120.39,79.916,49.216,50.64,66.01,41.71,18.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,113,0.31442,2710.1,74.704,120.42,79.954,49.495,50.388,65.982,41.605,18.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,114,0.2527,2709.1,74.96,120.39,79.895,48.636,51.63,65.976,40.508,18.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,115,0.25487,2707.9,74.609,120.4,79.848,49.461,51.186,65.926,41.063,16.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,116,0.23906,2709.1,75.084,120.4,79.988,49.823,50.979,65.948,41.014,19.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,117,0.2388,2707.4,73.879,120.41,79.953,49.401,50.709,65.948,41.56,16.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,118,0.23725,2706.1,74.277,120.39,79.971,50.12,51.134,65.948,41.196,20.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,119,0.2377,2706.5,74.49,120.36,79.994,47.664,49.207,65.937,40.703,18.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,120,0.24172,2704.5,74.461,120.41,79.861,49.141,48.92,65.925,41.327,17.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,121,0.24183,2704.3,74.51,120.41,79.84,49.967,49.012,65.852,41.248,18.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,122,0.25767,2707.4,73.909,120.42,80.145,49.423,50.522,65.868,41.581,16.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,123,0.25996,2708.6,75.096,120.38,80.268,49.586,51.106,65.924,40.294,18.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,124,0.26833,2705.4,75.115,120.42,80.005,50.396,51.43,65.939,42.387,18.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,125,0.26757,2705.6,74.988,120.4,80.115,49.976,48.736,65.917,41.385,18.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,126,0.24887,2705.5,75.647,120.4,80.239,50.007,50.695,65.939,40.498,16.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,127,0.25074,2702.4,74.516,120.39,80.123,46.912,51.379,65.953,41.449,17.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,128,0.2259,2700.8,76.447,120.41,79.986,47.828,50.247,65.909,40.94,19.205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,129,0.22349,2698.6,75.423,120.37,79.946,49.455,50.022,65.85,40.223,16.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,130,0.25939,2701.1,74.714,120.4,80.119,50.987,48.491,65.852,41.364,16.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbance_04,131,0.26326,2699.6,75.698,120.36,80.092,51.651,49.946,65.86,40.132,16.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
